1 3 CTI SC Li Le
1	19.4321238470953	0	0	0
2	25.5822211367950	0	0	0
3	23.4950999572634	0	0	0
4	24.6442788377773	0	0	0
5	23.9313508755797	0	0	0
6	24.3885796289353	0	0	0
7	24.0962075254044	0	0	0
8	24.2778705210931	0	0	0
9	24.1728894735972	0	0	0
10	24.2252260087820	0	0	0
11	24.2067734408978	0	0	0
12	24.1993440463326	0	0	0
13	24.1999209904632	0	0	0
14	24.2064328162431	0	0	0
15	24.1990522936858	0	0	0
16	24.2003497282762	0	0	0
17	24.2045968255096	0	0	0
18	24.1984362570318	0	0	0
19	24.2008767294837	0	0	0
20	24.2030107485276	0	0	0
21	24.1966336524329	0	0	0
22	24.1971845437567	0	0	0
23	24.1956074160034	0	0	0
24	24.1904151681571	0	0	0
25	24.1950188326706	0	0	0
26	24.1933253337568	0	0	0
27	24.1893192722718	0	0	0
28	24.1934490117985	0	0	0
29	24.1880086987422	0	0	0
30	24.1842001183992	0	0	0
31	24.1853628070545	0	0	0
32	24.1706317140667	0	0	0
33	24.1625702517801	0	0	0
34	24.1620537718802	0	0	0
35	24.1455717458178	0	0	0
36	24.1331166878526	0	0	0
37	24.1262707364229	0	0	0
38	24.1055129759741	0	0	0
39	24.0902150978094	0	0	0
40	24.0765371180729	0	0	0
41	24.0702860262443	0	0	0
42	24.0745380133236	0	0	0
43	24.0752341749925	0	0	0
44	24.0711402125619	0	0	0
45	24.0752943542535	0	0	0
46	24.0746488515566	0	0	0
47	24.0712633454908	0	0	0
48	24.0765627522919	0	0	0
49	24.0735673901113	0	0	0
50	24.0713924778796	0	0	0
51	24.0777597122372	0	0	0
52	24.0728012043357	0	0	0
53	24.0718357171955	0	0	0
54	24.0791914598652	0	0	0
55	24.0719608760321	0	0	0
56	24.0719288892578	0	0	0
57	24.0785682405356	0	0	0
58	24.0713492075719	0	0	0
59	24.0724852911212	0	0	0
60	24.0769763331349	0	0	0
61	24.0706730392946	0	0	0
62	24.0729775523348	0	0	0
63	24.0756607982635	0	0	0
64	24.0703097881703	0	0	0
65	24.0743249664159	0	0	0
66	24.0736495672988	0	0	0
67	24.0709539809334	0.000145988813535368	0	0
68	24.0739044395012	4.53189640233775e-05	0	0
69	24.1192997942671	1.23415279665779e-05	0	0
70	24.1339167167869	6.83057110027435e-05	0	0
71	24.1362414103104	2.69315788693887e-05	0	0
72	24.1333578571731	-0.000176956297948944	0	0
73	24.1311645206992	0.00103583046364666	0	0
74	24.1160882285774	-0.00163204514306261	0	0
75	24.1018293690778	0.00345360173271673	0	0
76	24.0726817288774	-0.000293321673050524	0	0
77	24.0469291697367	-0.203651340606389	0	0
78	24.0030886172883	-0.913818934235079	0	0
79	23.9554150884827	-1.06048967908342	0	0
80	23.9748804833725	-1.04570268297782	0	0
81	23.9887353921418	-1.03017736264935	0	0
82	23.9955587295811	-1.03063382332243	0	0
83	23.9969729449197	-1.03771464193797	0	0
84	23.9923957768457	-1.02710258729753	0	0
85	23.9944429530513	-1.05131246250697	0	0
86	23.9963693202793	-1.06661509306725	0	0
87	23.9915359398760	-1.03081724133551	0	0
88	23.9958546703397	-1.03479000781923	0	0
89	23.9952612949093	-1.07009245656033	0	0
90	23.9916769587839	-1.01892346175682	0	0
91	23.9967463202873	-1.06333150534440	0	0
92	23.9939267252953	-1.04537813582497	0	0
